,type,name,author,event,year
115,c,Switching-based hybrid FSO/RF transmission for DF relaying system.,"['Shubha Sharma', 'A. S. Madhukumar', 'Swaminathan Ramabadran']",WCNC,2018
116,c,Performance Analysis of Hybrid FSO/RF Transmission for DF Relaying System.,"['Shubha Sharma', 'A. S. Madhukumar', 'Swaminathan Ramabadran', 'Chau Jing Sheng']",GLOBECOM Workshops,2017
117,c,Subspace Based Interference Cancellation in Cooperative Multicell Transmission.,"['Swagato Barman Roy', 'A. S. Madhukumar', 'Francois P. S. Chin']",VTC Spring,2017
118,c,On Partial Interference Cancellation with Partial Interference Forwarding.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar']",VTC Spring,2017
119,c,Parameter Identification of Reed-Solomon Codes over Noisy Environment.,"['Swaminathan Ramabadran', 'A. S. Madhukumar', 'Guohua Wang', 'Shang-Kee Ting']",VTC Fall,2017
120,c,RF energy harvesting based relays: Non-orthogonal AF Vs dynamic DF.,"['Yepuri Sudhakara Rao', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina']",WPMC,2017
121,c,Joint recognition of error correcting codes and interleaver parameters in a robust environment.,"['Swaminathan Ramabadran', 'A. S. Madhukumar']",PIMRC,2016
122,c,Centralised and distributed interference management in coordinated downlink beam-forming.,"['S. Barman Roy', 'A. S. Madhukumar', 'Francois P. S. Chin']",WCNC,2016
123,c,Centralised and distributed interference management in coordinated downlink beam-forming.,"['S. Barman Roy', 'A. S. Madhukumar', 'Francois P. S. Chin']",WCNC Workshops,2016
124,c,Asymmetric interference channel: Single-user codes vs multi-user codes.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar']",WPMC,2016
125,c,Low complexity fast filter bank-based channelization in L-DACS1 for aeronautical communications.,"['Sumedh Dhabu', 'A. Prasad Vinod', 'A. S. Madhukumar']",NEWCAS,2015
126,c,Cross-Polarized Complementary Frequency Allocation in Femto-Macro Networks.,"['Ponnu Jacob', 'A. S. Madhukumar', 'A. Prasad Vinod']",VTC Spring,2015
127,c,DMT for the Relay Assisted Interference Cancellation over Nakagami-m Fading Channel.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar']",VTC Spring,2015
128,c,On the Diversity Gain Region for the Relay Assisted Interference Management.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar']",VTC Spring,2015
129,c,Performance limits of rateless codes in delay constrained multihop relay networks.,"['Ashish James', 'A. S. Madhukumar']",ICC Workshops,2014
130,c,Enhanced energy efficiency through self-organizing femto-relay framework.,"['Ponnu Jacob', 'A. S. Madhukumar']",ICCS,2014
131,c,Enhanced packet delivery in delay limited rateless coded multihop networks.,"['Ashish James', 'A. S. Madhukumar']",ICCS,2014
132,c,Practical Limits of Rateless Codes in Multihop Relay Networks.,"['Ashish James', 'A. S. Madhukumar']",VTC Spring,2014
133,c,Resource Allocation Strategy in Multiple Access Interference Channel.,"['S. Barman Roy', 'A. S. Madhukumar']",VTC Fall,2014
134,c,Strategic device-to-device communications in backhaul-constrained wireless small cell networks.,"['Carlos G. Diaz', 'Walid Saad', 'Behrouz Maham', 'Dusit Niyato', 'A. S. Madhukumar']",WCNC,2014
135,c,Spectrally efficient error free relay forwarding in cooperative multihop networks.,"['Ashish James', 'A. S. Madhukumar', 'Fumiyuki Adachi']",PIMRC,2013
136,c,Cross-Polarized Transmission for Interference Avoidance in Femto-Macro Network.,"['Ponnu Jacob', 'A. S. Madhukumar', 'A. Alphones']",VTC Fall,2013
137,c,A random finite set approach for tracking time-varying number of acoustic sources using a single acoustic vector sensor.,"['Xionghu Zhong', 'A. Benjamin Premkumar', 'A. S. Madhukumar']",ICASSP,2012
138,c,Incremental space-time block codes with error protection for cooperative relay networks.,"['Ashish James', 'A. S. Madhukumar', 'Surya Dharma Tio']",ICCS,2012
139,c,Downlink capacity improvement and interference reduction through Reverse Frequency Allocation.,"['Ponnu Jacob', 'Ashish James', 'A. S. Madhukumar']",ICCS,2012
140,c,A study on the performance of multifilter bank based Cognitive Radio transceiver for multi-user applications.,"['Mathew Manju', 'A. Benjamin Premkumar', 'A. S. Madhukumar']",ICCS,2012
141,c,A robust two-stage spectrum sensing method using filter bank based energy detector and fourth order cumulants for cognitive radios.,"['M. Narendar', 'A. Prasad Vinod', 'A. S. Madhukumar', 'Anoop Kumar Krishna']",ICCS,2012
142,c,Performance analysis of Z-channel with relay under Rayleigh fading and discrete constellations.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar', 'Qian (Clara) Li']",WCNC,2012
143,c,Adaptive rateless coding with feedback for cooperative relay networks.,"['Ashish James', 'A. S. Madhukumar', 'Fumiyuki Adachi']",WCNC,2012
