,type,name,author,event,year
152,c,A Cooperative Content Distribution System for Vehicles.,"['Da Zhang', 'Chai Kiat Yeo']",GLOBECOM,2011
153,c,Self-organization of nodes using bio-inspired techniques for achieving small world properties.,"['Rachit Agarwal', 'Abhik Banerjee', 'Vincent Gauthier', 'Monique Becker', 'Chai Kiat Yeo', 'Bu-Sung Lee']",GLOBECOM Workshops,2011
154,c,Self-organization of wireless ad hoc networks as small worlds using long range directional beams.,"['Abhik Banerjee', 'Rachit Agarwal', 'Vincent Gauthier', 'Chai Kiat Yeo', 'Hossam Afifi', 'Bu-Sung Lee']",GLOBECOM Workshops,2011
155,c,Predictive Scheduling in Drive-Thru Networks with Flow-Level Dynamics and Deadlines.,"['Shengbo Yang', 'Chai Kiat Yeo', 'Bu-Sung Lee']",ICC,2011
156,c,Optimal Non-Identical Sensing Setting for Multi-Channel Cooperative Sensing.,"['Wenjie Zhang', 'Chai Kiat Yeo']",ICC,2011
157,c,Multi-Rate Broadcasting: Analysis and Design of Stateless Algorithms.,"['Abhik Banerjee', 'Chuan Heng Foh', 'Chai Kiat Yeo', 'Bu-Sung Lee']",VTC Fall,2011
158,c,DTN Serial Convergence Layer with Multiple Access Control & Neighbour Discovery.,"['Zoebir Bong', 'Chai Kiat Yeo']",VTC Fall,2011
159,c,Probabilistic Routing Based on History of Messages in Delay Tolerant Networks.,"['Feng Cheng Lee', 'Chai Kiat Yeo']",VTC Fall,2011
160,c,Exploiting wireless broadcast advantage as a network-wide cache.,"['Abhik Banerjee', 'Chuan Heng Foh', 'Chai Kiat Yeo', 'Bu-Sung Lee']",WiMob,2011
161,c,A Queuing Mechanism to Alleviate Flooding Attacks in Probabilistic Delay Tolerant Networks.,"['Feng Cheng Lee', 'Weihan Goh', 'Chai Kiat Yeo']",AICT,2010
162,c,"A ""Plug-and-Play' Framework to Enhance Heterogeneity and Versatility in Delay Tolerant Networks.","['Feng Cheng Lee', 'Yang Xia', 'Chai Kiat Yeo', 'Yong Tai Tan']",AICT,2010
163,c,A Network Lifetime Aware Cooperative MAC Scheme for 802.11b Wireless Networks.,"['Abhik Banerjee', 'Chuan Heng Foh', 'Chai Kiat Yeo', 'Bu-Sung Lee']",CCNC,2010
164,c,Controlling Route Discovery for Efficient Routing in Resource-Constrained Sensor Networks.,"['Abhik Banerjee', 'Juki Wirawan Tantra', 'Chuan Heng Foh', 'Chai Kiat Yeo', 'Bu-Sung Lee']",CCNC,2010
165,c,A Disruption Tolerant Mobility Architecture Towards Convergent Terminal Mobility.,"['Yang Xia', 'Chai Kiat Yeo', 'Bu-Sung Lee']",CCNC,2010
166,c,A Novel Architecture of Intrusion Detection System.,"['Da Zhang', 'Chai Kiat Yeo']",CCNC,2010
167,c,Enabling Inter-PMIPv6-Domain Handover with Traffic Distributors.,"['Feng Zhong', 'Shengbo Yang', 'Chai Kiat Yeo', 'Bu-Sung Lee']",CCNC,2010
168,c,Exploring Locality of Reference in P2P VoD Systems.,"['Danqi Wang', 'Chai Kiat Yeo']",GLOBECOM,2010
169,c,Throughput-Delay Scaling for Two Mobile Overlaid Networks.,"['Wenjie Zhang', 'Chai Kiat Yeo']",GLOBECOM,2010
170,c,Robust Geographic Routing with Virtual Destination Based Void Handling for MANETs.,"['Shengbo Yang', 'Chai Kiat Yeo', 'Bu-Sung Lee']",VTC Spring,2010
171,c,Efficient channel assignment and routing protocol for multiple channels multiple interfaces wireless mesh network.,"['Trung-Tuan Luong', 'Bu-Sung Lee', 'Chai Kiat Yeo', 'Andreas Kassler']",Wireless Days,2010
172,c,A Distributed Court System for Intrusion Detection in OLSR.,"['Da Zhang', 'Chai Kiat Yeo']",CIS (1),2009
