,type,name,author,event,year
101,j,Distributed Algorithm for Tree-Structured Data Aggregation Service Placement in Smart Grid.,"['Zongqing Lu', 'Yonggang Wen']",IEEE Syst. J.,2014
102,j,On the Cost-QoE Tradeoff for Cloud-Based Video Streaming Under Amazon EC2's Pricing Models.,"['Jian He', 'Yonggang Wen', 'Jianwei Huang', 'Di Wu']",IEEE Trans. Circuits Syst. Video Technol.,2014
103,j,Distributed Wireless Video Scheduling With Delayed Control Information.,"['Liang Zhou', 'Zhen Yang', 'Yonggang Wen', 'Joel J. P. C. Rodrigues']",IEEE Trans. Circuits Syst. Video Technol.,2014
104,j,μ DC,"['Wenfeng Xia', 'Yonggang Wen', 'Haiyong Xie', 'Bin Liu']",J. Supercomput.,2014
105,j,CBM: Online Strategies on Cost-Aware Buffer Management for Mobile Video Streaming.,"['Jian He', 'Zheng Xue', 'Di Wu', 'Dapeng Oliver Wu', 'Yonggang Wen']",IEEE Trans. Multim.,2014
106,j,Cloud Mobile Media: Reflections and Outlook.,"['Yonggang Wen', 'Xiaoqing Zhu', 'Joel J. P. C. Rodrigues', 'Chang Wen Chen']",IEEE Trans. Multim.,2014
107,j,Dynamic Request Redirection and Elastic Service Scaling in Cloud-Centric Media Networks.,"['Jianhua Tang', 'Wee-Peng Tay', 'Yonggang Wen']",IEEE Trans. Multim.,2014
108,j,Reducing Operational Costs in Cloud Social TV: An Opportunity for Cloud Cloning.,"['Yichao Jin', 'Yonggang Wen', 'Han Hu', 'Marie-José Montpetit']",IEEE Trans. Multim.,2014
109,j,Toward Transcoding as a Service in a Multimedia Cloud: Energy-Efficient Job-Dispatching Algorithm.,"['Weiwen Zhang', 'Yonggang Wen', 'Jianfei Cai', 'Dapeng Oliver Wu']",IEEE Trans. Veh. Technol.,2014
110,j,An Empirical Investigation of the Impact of Server Virtualization on Energy Efficiency for Green Data Center.,"['Yichao Jin', 'Yonggang Wen', 'Qinghua Chen', 'Zuqing Zhu']",Comput. J.,2013
111,j,Energy-efficient wideband cable access networks in future smart cities.,"['Zuqing Zhu', 'Ping Lu', 'Joel J. P. C. Rodrigues', 'Yonggang Wen']",IEEE Commun. Mag.,2013
112,j,An Efficient Data Evacuation Strategy for Sensor Networks in Postdisaster Applications.,"['Ming Liu', 'Bang Liu', 'Yonggang Wen']",Int. J. Distributed Sens. Networks,2013
113,j,Ubiquitous Sensing: Services and Applications.,"['Ming Liu', 'Yonggang Wen', 'Guihai Chen', 'Chao Song']",Int. J. Distributed Sens. Networks,2013
114,j,Toward Efficient Distributed Algorithms for In-Network Binary Operator Tree Placement in Wireless Sensor Networks.,"['Zongqing Lu', 'Yonggang Wen', 'Rui Fan', 'Su-Lim Tan', 'Jit Biswas']",IEEE J. Sel. Areas Commun.,2013
